Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,source_file,binary_label
80,5046600,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.792612848,1682200.0,2880867.594,5008668,96,5046600,2523300.0,3514841.133,5008668,37932,0,0.0,0.0,0,0,0,0,0,0,104,40,0.594459636,0.198153212,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv,0
80,85628122,6,7,415,11595,397,0,69.16666667,160.6317735,7240,0,1656.428571,2566.885263,140.2576597,0.151819282,7135676.833,24700000.0,85500000,0,85500000,17100000.0,38200000.0,85500000,1,85600000,14300000.0,34900000.0,85500000,71,0,0,0,0,164,232,0.070070438,0.081748844,0,7240,858.2857143,1933.197448,3737252.374,1,0,0,0,0,0,0,0,1,924.3076923,69.16666667,1656.428571,164,0,0,0,0,0,0,6,415,7,11595,0,235,3,20,10983.0,0.0,10983,10983,85500000.0,0.0,85500000,85500000,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,1
51731,41,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,292682.9268,48780.4878,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,24390.2439,24390.2439,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,249,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,0
57234,14124,2,1,280,6,274,6,140.0,189.5046174,6,6,6.0,0.0,20249.22118,212.404418,7062.0,9913.637072,14072,52,14124,14124.0,0.0,14124,14124,0,0.0,0.0,0,0,1,0,0,0,40,20,141.6029453,70.80147267,6,274,140.0,154.7298721,23941.33333,0,1,0,0,1,0,0,0,0,186.6666667,140.0,6.0,40,0,0,0,0,0,0,2,280,1,6,60,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
80,4108910,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.301206403,1.216867734,1027227.5,2053799.718,4107927,3,4108910,1027227.5,2053799.718,4107927,3,0,0.0,0.0,0,0,0,0,0,0,100,0,1.216867734,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,1
59090,85,1,2,0,12,0,0,0.0,0.0,6,6,6.0,0.0,141176.470588235,35294.1176470588,42.5,7.7781745931,48,37,0,0.0,0.0,0,0,48,48.0,0.0,48,48,0,0,0,0,32,40,11764.7058823529,23529.4117647059,0,6,3.0,3.4641016151,12.0,0,0,0,0,1,0,0,0,2,4.0,0.0,6.0,32,0,0,0,0,0,0,1,0,2,12,972,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
80,1770447,7,6,1720,11595,344,0,245.7142857,167.8548125,4344,0,1932.5,1754.831473,7520.699575,7.342778406,147537.25,262975.0137,860946,49,1737910,289651.6667,321715.4843,860946,996,1770384,354076.8,773761.7612,1738002,49,0,0,0,0,232,200,3.953803757,3.388974649,0,4344,951.0714286,1406.92433,1979436.071,0,0,0,1,0,0,0,0,0,1024.230769,245.7142857,1932.5,232,0,0,0,0,0,0,7,1720,6,11595,29200,235,5,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,1
53,23393,1,1,47,175,47,47,47.0,0.0,175,175,175.0,0.0,9490.018382,85.4956611,23393.0,0.0,23393,23393,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.74783055,42.74783055,47,175,89.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,134.5,47.0,175.0,20,0,0,0,0,0,0,1,47,1,175,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv,0
443,117975552,22,28,953,25172,238,0,43.31818182,73.05991433,1529,0,899.0,633.5698973,221.4441853,0.423816623,2407664.327,11800000.0,58900000,0,118000000,5617883.429,17700000.0,58900000,50,118000000,4368646.185,15700000.0,59000000,1,0,0,0,0,712,904,0.186479314,0.237337309,0,1529,512.254902,636.2143615,404768.7137,0,0,0,1,0,0,0,0,1,522.5,43.31818182,899.0,712,0,0,0,0,0,0,22,953,28,25172,29200,122,8,32,101514.0,53277.66754,139187,63841,58900000.0,87929.43535,58900000,58800000,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,0
53,363,2,2,96,180,48,48,48.0,0.0,90,90,90.0,0.0,760330.5785,11019.28375,121.0,125.574679,266,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,64,64,5509.641873,5509.641873,48,90,64.8,23.00434742,529.2,0,0,0,0,0,0,0,0,1,81.0,48.0,90.0,64,0,0,0,0,0,0,2,96,2,180,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv,0
123,36364,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,2639.9736,54.99945001,36364.0,0.0,36364,36364,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,27.499725,27.499725,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,0
443,1316379,9,10,703,3950,267,0,78.11111111,103.3022803,1953,0,395.0,712.4845417,3534.696315,14.4335332,73132.16667,117863.0477,464475,3,955551,119443.875,183906.5393,559444,213,1221155,135683.8889,149637.4474,464475,3,0,0,0,0,296,328,6.836936779,7.596596421,0,1953,232.65,522.4799442,272985.2921,0,0,0,1,0,0,0,0,1,244.8947368,78.11111111,395.0,296,0,0,0,0,0,0,9,703,10,3950,29200,252,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,0
33576,8398861,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,5.000678068,0.833446345,1399810.167,3409179.802,8358742,1,0,0.0,0.0,0,0,8381786,1676357.2,3735578.495,8358742,1,0,0,0,0,20,120,0.119063764,0.714382581,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,40119.0,0.0,40119,40119,8358742.0,0.0,8358742,8358742,BENIGN,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,0
443,117950012,14,11,1088,4415,596,0,77.71428571,161.2410659,1398,0,401.3636364,541.1166737,46.6553577,0.211954196,4914583.833,16600000.0,59000000,1,118000000,9073077.846,22100000.0,59000000,30,118000000,11800000.0,24800000.0,59000000,1,0,0,0,0,456,360,0.11869435,0.093259846,0,1398,211.6538462,397.8893255,158315.9154,0,0,0,1,0,0,0,0,0,220.12,77.71428571,401.3636364,456,0,0,0,0,0,0,14,1088,11,4415,29200,123,6,32,87151.5,91931.65973,152157,22146,58900000.0,152129.0742,59000000,58800000,BENIGN,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,0
80,115702166,18,15,1694,2458,802,0,94.11111111,257.5362656,1226,0,163.8666667,431.2277931,35.88524004,0.285215058,3615692.688,4771783.909,10000000,70,116000000,6806009.765,4633269.355,10000000,3665,111000000,7909469.357,4225330.416,10000000,17538,0,0,0,0,372,444,0.15557185,0.129643208,0,1226,122.1176471,338.7187771,114730.41,0,0,0,1,0,0,0,0,0,125.8181818,94.11111111,163.8666667,372,0,0,0,0,0,0,18,1694,15,2458,8192,1013,17,20,67665.18182,118186.5813,424011,31890,9998963.727,17516.83397,10000000,9949645,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,0
1839,45,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,133333.3333,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,22222.22222,22222.22222,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,1
53182,73,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27397.26027,73.0,0.0,73,73,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13698.63014,13698.63014,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,59,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,0
15012,3442,2,1,44,6,38,6,22.0,22.627417,6,6,6.0,0.0,14526.43812,871.586287,1721.0,2258.499059,3318,124,3442,3442.0,0.0,3442,3442,0,0.0,0.0,0,0,1,0,0,0,40,20,581.0575247,290.5287623,6,38,22.0,18.47520861,341.3333333,0,1,0,0,1,0,0,0,0,29.33333333,22.0,6.0,40,0,0,0,0,0,0,2,44,1,6,351,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
48597,2,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,6000000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,0,0,40,0,1000000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
443,99138210,11,11,5793,5405,1176,6,526.6363636364,598.3342331385,1075,0,491.3636363636,558.7919599864,112.9534212893,0.221912419,4720867.14285714,11849819.2532231,44958001,15028,99123182,9912318.2,15965008.782406,44958001,122056,99122941,9912294.1,16008804.4183946,45023113,56479,1,0,0,0,220,232,0.1109562095,0.1109562095,0,1176,536.2173913043,567.4586053403,322009.268774704,0,1,0,0,1,0,0,0,1,560.5909090909,526.6363636364,491.3636363636,220,0,0,0,0,0,0,11,5793,11,5405,252,113,10,20,2200378.0,3426987.76632263,6156278,136483,30840682.6666667,14132204.9479235,44958001,16693638,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
80,85241827,6,7,394,11595,376,0,65.66666667,152.0600758,4344,0,1656.428571,1760.597234,140.646915,0.15250729,7103485.583,24600000.0,85100000,4,85100000,17000000.0,38000000.0,85100000,4,85200000,14200000.0,34700000.0,85100000,15,0,0,0,0,164,232,0.07038798,0.08211931,0,4344,856.7857143,1458.895271,2128375.412,1,0,0,0,0,0,0,0,1,922.6923077,65.66666667,1656.428571,164,0,0,0,0,0,0,6,394,7,11595,0,235,3,20,11007.0,0.0,11007,11007,85100000.0,0.0,85100000,85100000,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,1
53,60283,1,1,56,115,56,56,56.0,0.0,115,115,115.0,0.0,2836.620606141,33.1768491946,60283.0,0.0,60283,60283,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,16.5884245973,16.5884245973,56,115,75.6666666667,34.0636658822,1160.3333333333,0,0,0,0,0,0,0,0,1,113.5,56.0,115.0,32,0,0,0,0,0,0,1,56,1,115,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
443,52791789,13,8,1061,3297,581,0,81.6153846154,168.3644551073,1448,0,412.125,645.0686425268,82.5507163623,0.3977891335,2639589.45,11770240.3522588,52645778,1,52791789,4399315.75,15193699.4644636,52645778,1,122649,17521.2857142857,22473.2185553849,52293,1,0,0,0,0,428,264,0.246250416,0.1515387175,0,1448,198.0909090909,427.3419406039,182621.134199134,0,0,0,1,0,0,0,0,0,207.5238095238,81.6153846154,412.125,428,0,0,0,0,0,0,13,1061,8,3297,65535,975,6,32,145948.0,0.0,145948,145948,52645778.0,0.0,52645778,52645778,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
16871,5,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,8600000.0,600000.0,2.5,2.121320344,4,1,5,2.5,2.121320344,4,1,0,0.0,0.0,0,0,0,0,0,0,60,0,600000.0,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,62,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
53,199,2,2,74,154,37,37,37.0,0.0,77,77,77.0,0.0,1145728.643,20100.50251,66.33333333,74.21814693,148,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,10050.25126,10050.25126,37,77,53.0,21.9089023,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,40,0,0,0,0,0,0,2,74,2,154,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv,0
53,50932,1,1,53,69,53,53,53.0,0.0,69,69,69.0,0.0,2395.350664,39.26804367,50932.0,0.0,50932,50932,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19.63402183,19.63402183,53,69,58.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,87.5,53.0,69.0,32,0,0,0,0,0,0,1,53,1,69,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,0
80,91,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,131868.1319,21978.02198,91.0,0.0,91,91,91,91.0,0.0,91,91,0,0.0,0.0,0,0,0,0,0,0,40,0,21978.02198,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
53,207,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,772946.859903382,19323.6714975845,69.0,22.0680764907,92,48,67,67.0,0.0,67,67,48,48.0,0.0,48,48,0,0,0,0,64,64,9661.8357487923,9661.8357487923,32,48,38.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
53,199,2,2,88,472,44,44,44.0,0.0,236,236,236.0,0.0,2814070.35175879,20100.5025125628,66.3333333333,108.831674311,192,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,10050.2512562814,10050.2512562814,44,236,120.8,105.162731041,11059.2,0,0,0,0,0,0,0,0,1,151.0,44.0,236.0,40,0,0,0,0,0,0,2,88,2,472,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
80,5,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,5,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0,0,0,64,0,400000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,1
53,46625,1,1,45,225,45,45,45.0,0.0,225,225,225.0,0.0,5790.884718,42.89544236,46625.0,0.0,46625,46625,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21.44772118,21.44772118,45,225,105.0,103.9230485,10800.0,0,0,0,0,0,0,0,0,1,157.5,45.0,225.0,20,0,0,0,0,0,0,1,45,1,225,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv,0
443,61111546,14,14,1984,3423,1606,0,141.7142857,425.2759156,1615,0,244.5,552.6893341,88.47755218,0.458178558,2263390.593,4210110.411,10000000,35,61100000,4700888.154,5140097.684,10100000,314,61100000,4696955.769,5161528.982,10100000,211,0,0,0,0,292,364,0.229089279,0.229089279,0,1615,186.4482759,479.2920811,229720.899,0,0,0,1,0,0,0,0,1,193.1071429,141.7142857,244.5,292,0,0,0,0,0,0,14,1984,14,3423,8192,87,13,20,89038.5,93457.61047,279808,50760,9989934.667,25006.80474,10000000,9938898,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,0
443,587555,16,18,981,23529,517,0,61.3125,159.2296952,2896,0,1307.166667,834.4704732,41715.24368,57.8669231,17804.69697,45245.29538,145519,7,587475,39165.0,61717.59408,146195,51,442183,26010.76471,57467.3389,148488,48,0,0,0,0,520,584,27.23149322,30.63542987,0,2896,700.2857143,872.295436,760899.3277,0,0,0,1,0,0,0,0,1,720.8823529,61.3125,1307.166667,520,0,0,0,0,0,0,16,981,18,23529,29200,243,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
53,31428,2,2,94,474,47,47,47.0,0.0,237,237,237.0,0.0,18073.0558737432,127.2750413644,10476.0,18099.0788992147,31375,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,0,0,0,0,40,40,63.6375206822,63.6375206822,47,237,123.0,104.067285926,10830.0,0,0,0,0,0,0,0,0,1,153.75,47.0,237.0,40,0,0,0,0,0,0,2,94,2,474,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
53,41308,2,2,74,270,37,37,37.0,0.0,135,135,135.0,0.0,8327.68471,96.83354314,13769.33333,23843.12275,41301,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,48.41677157,48.41677157,37,135,76.2,53.67681064,2881.2,0,0,0,0,0,0,0,0,1,95.25,37.0,135.0,40,0,0,0,0,0,0,2,74,2,270,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv,0
52237,250,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,124000.0,16000.0,83.33333333,93.43090138,190,16,250,125.0,114.5512986,206,44,0,0.0,0.0,0,0,0,0,0,0,60,20,12000.0,4000.0,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0.0,60,0,0,0,0,0,0,3,31,1,0,1281,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv,0
53,435,1,1,71,153,71,71,71.0,0.0,153,153,153.0,0.0,514942.5287,4597.701149,435.0,0.0,435,435,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2298.850575,2298.850575,71,153,98.33333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,147.5,71.0,153.0,32,0,0,0,0,0,0,1,71,1,153,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,0
80,5,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,5,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0,0,0,64,0,400000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,1
53,48745,2,2,60,344,30,30,30.0,0.0,172,172,172.0,0.0,8288.029541,82.05969843,16248.33333,28138.60878,48740,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,40,40,41.02984922,41.02984922,30,172,86.8,77.77660317,6049.2,0,0,0,0,0,0,0,0,1,108.5,30.0,172.0,40,0,0,0,0,0,0,2,60,2,344,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,0
53,40785,2,2,62,244,31,31,31.0,0.0,122,122,122.0,0.0,7502.758367,98.07527277,13595.0,23541.16856,40778,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,49.03763639,49.03763639,31,122,67.4,49.84275273,2484.3,0,0,0,0,0,0,0,0,1,84.25,31.0,122.0,40,0,0,0,0,0,0,2,62,2,244,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,1
443,33,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,363636.363636364,60606.0606060606,33.0,0.0,33,33,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,30303.0303030303,30303.0303030303,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,64189,4735,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
21565,77,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,155844.1558,25974.02597,77.0,0.0,77,77,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12987.01299,12987.01299,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,114,254,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
80,116985252,8,6,310,11595,298,0,38.75,104.787881,5792,0,1932.5,2181.008184,101.7649644,0.119673205,8998865.538,32400000.0,117000000,1,117000000,16700000.0,44200000.0,117000000,1,143393,28678.6,57544.03256,131210,44,0,0,0,0,240,200,0.068384688,0.051288516,0,5792,793.6666667,1621.982811,2630828.238,0,0,0,0,1,0,0,0,0,850.3571429,38.75,1932.5,240,0,0,0,0,0,0,8,310,6,11595,251,235,3,20,1994.0,0.0,1994,1994,117000000.0,0.0,117000000,117000000,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,1
80,7300864,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.287282163,0.54788036,2433621.333,4214288.068,7299862,1,7300864,2433621.333,4214288.068,7299862,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.54788036,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1002.0,0.0,1002,1002,7299862.0,0.0,7299862,7299862,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,1
53,63654,2,2,96,248,48,48,48.0,0.0,124,124,124.0,0.0,5404.2165457002,62.8397272756,21218.0,36706.4936353229,63603,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,64,64,31.4198636378,31.4198636378,48,124,78.4,41.6269143704,1732.8,0,0,0,0,0,0,0,0,1,98.0,48.0,124.0,64,0,0,0,0,0,0,2,96,2,248,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
80,7402909,6,4,819,2072,402,0,136.5,204.5089240107,1033,0,518.0,594.6758220521,390.5221582489,1.3508203329,822545.444444445,1641488.63641537,4810011,63,2592898,518579.6,893147.696404856,2105136,1455,7370068,2456689.33333333,2484450.23891531,5000207,35852,0,0,0,0,132,88,0.8104921998,0.5403281332,0,1033,262.8181818182,411.7425939059,169531.963636364,0,0,0,1,0,0,0,0,0,289.1,136.5,518.0,132,0,0,0,0,0,0,6,819,4,2072,8192,11,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
80,115944681,16,14,455,1149,371,0,28.4375,91.3622597137,1143,0,82.0714285714,305.360433759,13.8341835621,0.2587440816,3998092.44827586,4890289.06801649,10077195,139,115944681,7729645.4,4156587.99742259,10100564,332,110539246,8503018.92307692,3768520.12954764,10111622,509,0,0,0,0,332,424,0.1379968435,0.1207472381,0,1143,51.7419354839,213.0442782994,45387.864516129,0,0,0,1,0,0,0,0,0,53.4666666667,28.4375,82.0714285714,332,0,0,0,0,0,0,16,455,14,1149,8192,60,15,20,30007.0909090909,22300.8046915556,97246,23188,10019023.0,30937.8655921831,10077195,9999317,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
